INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA insid 1153,INSTITUTIONS*NAME_CLASS*U,Convent de Monti-sion,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,BITECA bibid 3245,,,,,,,,,,,,,,,,,,,1992-07-29,AVENOZA,2024-05-09,SORIANO,,,,,Ciutat de Mallorca: Convent de Monti-sion
BITECA insid 1154,INSTITUTIONS*NAME_CLASS*U,Col·legi de la Sapiència,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1633,,,,,INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-07-29,AVENOZA,1992-09-26,AVENOZA,,,,,Ciutat de Mallorca: Col·legi de la Sapiència
BITECA insid 1155,INSTITUTIONS*NAME_CLASS*U,Convent dels Caputxins,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1672,,1906.0,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,BITECA bibid 3231,21.0,387-97,,,,,,,,,,,,,,,,,1992-07-29,AVENOZA,2011-03-14,ROVIRA,,,,,Ciutat de Mallorca: Convent dels Caputxins
BITECA insid 1156,INSTITUTIONS*NAME_CLASS*U,Parròquia de Sant Feliu de Boada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-07-29,AVENOZA,2013-04-14,AVENOZA,,,,,Parròquia de Sant Feliu de Boada
BITECA insid 1157,INSTITUTIONS*NAME_CLASS*U,Confraria de Madona Santa Maria dels clergues confrares,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-07-31,AVENOZA,1992-09-26,AVENOZA,,,,,Sant Mateu: Confraria de Madona Santa Maria dels clergues confrares
BITECA insid 1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-02,AVENOZA,2024-05-14,SORIANO,,,,,
BITECA insid 1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-20,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1160,INSTITUTIONS*NAME_CLASS*U,Hospital d’Illa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-21,AVENOZA,2024-04-22,TRIADO,,,,,Ille-sur-Têt: Hospital d’Illa
BITECA insid 1161,INSTITUTIONS*NAME_CLASS*U,Parròquia de Sant Bartomeu del Grau,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-21,AVENOZA,2024-04-22,TRIADO,,,,,Parròquia de Sant Bartomeu del Grau
BITECA insid 1162,INSTITUTIONS*NAME_CLASS*U,Archivo de la Junta de la Concepción,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-28,AVENOZA,2008-10-03,ROVIRA,,,,,Madrid: Archivo de la Junta de la Concepción
BITECA insid 1163,INSTITUTIONS*NAME_CLASS*U,Maggs Bros. Ltd.,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1854,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.maggs.com,,1992-08-28,AVENOZA,2024-04-02,SORIANO,,,,,London: Maggs Bros. Ltd.
BITECA insid 1164,INSTITUTIONS*NAME_CLASS*U,Arxiu Provincial dels Pares Franciscans,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-28,AVENOZA,1992-08-28,AVENOZA,,,,,Vic: Arxiu Provincial dels Pares Franciscans
BITECA insid 1165,INSTITUTIONS*NAME_CLASS*U,Biblioteca Phillips,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-08-28,AVENOZA,2007-07-06,ROVIRA,,,,,Middlehill (Propietat): Biblioteca Phillips
BITECA insid 1166,INSTITUTIONS*NAME_CLASS*U,Convent dels Franciscans,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-02,AVENOZA,,,,,,,Balaguer: Convent dels Franciscans
BITECA insid 1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-11,AVENOZA,2024-05-03,SORIANO,,,,,
BITECA insid 1168,INSTITUTIONS*NAME_CLASS*U,Biblioteca dell’Accademia Nazionale dei Lincei e Corsiniana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1073,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA bioid 6446,,,,,,,,La Biblioteca Corsiniana procedeix dels fons donats per Tommaso Corsini a l’Accademia Nazionale,revisar nom llatí,1992-09-11,AVENOZA,2024-05-09,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.lincei.it/it/biblioteca-dellaccademia-nazionale-dei-lincei-e-corsiniana,informació,2024-05-09,Roma: Biblioteca dell’Accademia Nazionale dei Lincei e Corsiniana
BITECA insid 1169,INSTITUTIONS*NAME_CLASS*U,Biblioteca Prohens,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-14,AVENOZA,2000-03-13,AVENOZA,,,,,Ciutat de Mallorca: Biblioteca Prohens
BITECA insid 1170,INSTITUTIONS*NAME_CLASS*U,Biblioteca Pública Municipal do Porto,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2024-04-02,SORIANO,,,,,Biblioteca Pública Municipal do Porto
BITECA insid 1171,INSTITUTIONS*NAME_CLASS*U,Biblioteca del Marqués de Salamanca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2008-10-03,ROVIRA,,,,,Madrid: Biblioteca del Marqués de Salamanca
BITECA insid 1172,INSTITUTIONS*NAME_CLASS*U,Quaritch Ltd.,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2002-12-08,AVENOZA,,,,,London: Quaritch Ltd.
BITECA insid 1173,INSTITUTIONS*NAME_CLASS*U,Taller de Jacob Vizlant,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,1992-09-16,AVENOZA,,,,,València: Taller de Jacob Vizlant
BITECA insid 1174,INSTITUTIONS*NAME_CLASS*U,Col·legi de la Companyia de Jesús de Vic,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2024-04-22,TRIADO,,,,,Col·legi de la Companyia de Jesús de Vic
BITECA insid 1175,INSTITUTIONS*NAME_CLASS*U,Reial Monestir de la Santíssima Trinitat de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2024-04-22,TRIADO,,,,,Reial Monestir de la Santíssima Trinitat de València
BITECA insid 1176,INSTITUTIONS*NAME_CLASS*U,Abadía del Sacromonte,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BITECA geoid 1055,,1601,,1700.0,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-16,AVENOZA,2024-02-15,SORIANO,,,,,Abadía del Sacromonte
BITECA insid 1177,INSTITUTIONS*NAME_CLASS*U,Antiga Biblioteca del Monestir,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1271,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITECA bibid 6959,,,,,,,,,,,,,,,,,,,1992-09-17,AVENOZA,2012-01-16,AVENOZA,,,,,Monistrol de Montserrat: Antiga Biblioteca del Monestir
BITECA insid 1178,INSTITUTIONS*NAME_CLASS*U,Biblioteca de Thomas Fitz Roy Fenwick,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-19,AVENOZA,2007-07-06,ROVIRA,,,,,Cheltenham: Biblioteca de Thomas Fitz Roy Fenwick
BITECA insid 1179,INSTITUTIONS*NAME_CLASS*U,Sant Denis,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-04,AVENOZA,,,,,,,Paris: Sant Denis
BITECA insid 1180,INSTITUTIONS*NAME_CLASS*U,Convent dels Carmelites Descalços,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITECA bibid 6847,,,,,,,,,,,,,,,,,,,1992-10-05,AVENOZA,2022-09-16,SORIANO,,,,,València: Convent dels Carmelites Descalços
BITECA insid 1181,INSTITUTIONS*NAME_CLASS*U,Escriptori del Convent de Sant Domènech,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-10,AVENOZA,2008-12-04,ROVIRA,,,,,València: Escriptori del Convent de Sant Domènech
BITECA insid 1182,INSTITUTIONS*NAME_CLASS*U,Monestir de Sant Pere de les Puelles,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,945,ca.,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITECA bibid 3074,,348,Q113623737,,,,,,,,,,,,,,Monges benedictines,,1992-10-12,AVENOZA,2024-02-15,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q113623737,,2024-02-15,Barcelona: Monestir de Sant Pere de les Puelles
BITECA insid 1183,INSTITUTIONS*NAME_CLASS*U,Escola Lul·liana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ACADEMY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-13,AVENOZA,1996-08-22,AVENOZA,,,,,Barcelona: Escola Lul·liana
BITECA insid 1184,INSTITUTIONS*NAME_CLASS*U,Universitat Literària,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-03,AVENOZA,2022-09-16,SORIANO,,,,,València: Universitat Literària
BITECA insid 1185,INSTITUTIONS*NAME_CLASS*U,Sant Miquel dels Reis,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1546,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monestir de Jerònims,,1992-11-03,AVENOZA,1995-04-20,AVENOZA,,,,,València: Sant Miquel dels Reis
BITECA insid 1186,INSTITUTIONS*NAME_CLASS*U,Convent de Montesa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,[?],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-04,AVENOZA,,,,,,,València: Convent de Montesa
BITECA insid 1187,INSTITUTIONS*NAME_CLASS*U,Arxiu parroquial de Campos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-24,AVENOZA,2024-04-22,TRIADO,,,,,Arxiu parroquial de Campos
BITECA insid 1188,INSTITUTIONS*NAME_CLASS*U,"Ministerio de Transportes, Movilidad y Agenda Urbana",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-03,AVENOZA,2024-04-10,TRIADO,,,,,"Madrid: Ministerio de Transportes, Movilidad y Agenda Urbana"
BITECA insid 1189,INSTITUTIONS*NAME_CLASS*U,Franciscans,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1206,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Franciscans
BITECA insid 1190,INSTITUTIONS*NAME_CLASS*U,Mercedaris,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*RELIGIOUSORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Mercedaris
BITECA insid 1191,INSTITUTIONS*NAME_CLASS*U,Acadèmia de Ciències de França,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-19,AVENOZA,2024-05-09,SORIANO,,,,,Acadèmia de Ciències de França
BITECA insid 1192,INSTITUTIONS*NAME_CLASS*U,Königliche Bibliothek,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-01-03,AVENOZA,2024-05-09,SORIANO,,,,,Berlin: Königliche Bibliothek
BITECA insid 1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-11,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1194,INSTITUTIONS*NAME_CLASS*U,Convent dels dominicans,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-17,AVENOZA,,,,,,,Girona: Convent dels dominicans
BITECA insid 1195,INSTITUTIONS*NAME_CLASS*U,Cartoixa de Montalegre,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1401,?,,,,,,,,,,,,,,,,BITECA bibid 3614,,148-9,,,,,,,,,,,,,,,"Agustins. Segons Alturo, la col·lecció de fragments d’aquesta procedència conservada a l’Arxiu de la Corona d’Aragó, permet reconstruir una biblioteca de 42 còdexs, en bona part sorgits del seu escriptori",,1994-08-18,AVENOZA,2003-07-07,AVENOZA,,,,,Tiana: Cartoixa de Montalegre
BITECA insid 1196,INSTITUTIONS*NAME_CLASS*U,Monestir de Santa Maria,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,879,,880.0,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1044,,,,,,,,,,,,,,,,,BITECA bibid 3074,,349,,,,,,,,,,,,,,,"Benedictins, incendiat el 1835 es pogué salvar part de la seva biblioteca",,1994-08-19,AVENOZA,2003-07-07,AVENOZA,,,,,Ripoll: Monestir de Santa Maria
BITECA insid 1197,INSTITUTIONS*NAME_CLASS*U,Convent del caputxins de Sarrià,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1578,,1835.0,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,BITECA bibid 3074,,351,,,,,,,,,,,,,,,"els primers convents de l’ordre a Barcelona (Santa Madrona i Mont Calvari) foren destruïts; el de Santa Madrona posseïa la més important biblioteca de la província de Barcelona al s. XVIII. Els llibres de les biblioteques de l’orde passaren a la Biblioteca Universitària i es conserven els catàlegs de Vic, Sarrià, Santa Madrona i Arenys de Mar (BUB Ms. 1502 i 1522, especialment)",,1994-08-19,AVENOZA,2003-06-25,AVENOZA,,,,,Barcelona: Convent del caputxins de Sarrià
BITECA insid 1198,INSTITUTIONS*NAME_CLASS*U,Sotheby’s,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SUBH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-19,AVENOZA,2024-04-22,TRIADO,,,,,London: Sotheby’s
BITECA insid 1199,INSTITUTIONS*NAME_CLASS*U,Monestir de la Cogullada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-26,AVENOZA,,,,,,,Saragossa: Monestir de la Cogullada
BITECA insid 1200,INSTITUTIONS*NAME_CLASS*U,Universitat de Cervera,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1266,,,,,,,,,,,,,,,,,BITECA bibid 3480,,17-19,,,,,,,,,,,,,,,La part destinada a Barcelona del fons d’aquesta biblioteca estava formada per uns 1600 volums entre els quals hi havia 76 manuscrits i 5 incunables,,1995-05-17,AVENOZA,2024-04-02,SORIANO,,,,,Universitat de Cervera
BITECA insid 1201,INSTITUTIONS*NAME_CLASS*U,Possessor desconegut a Sant Bartomeu del Grau,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-26,AVENOZA,2024-05-03,SORIANO,,,,,Possessor desconegut a Sant Bartomeu del Grau
BITECA insid 1202,INSTITUTIONS*NAME_CLASS*U,Monestir de Santa Clara,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1011,[?],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A Barcelona hi havia un convent de Clarisses dit de Santa Clara i Sant Daniel, que en 1513 aconseguí de Roma el permís per seguir la regla de Sant Benet",,1995-05-26,AVENOZA,1995-05-27,AVENOZA,,,,,Girona: Monestir de Santa Clara
BITECA insid 1203,INSTITUTIONS*NAME_CLASS*U,Parròquia de Sant Iscle de Colltort,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-26,AVENOZA,2024-04-22,TRIADO,,,,,Parròquia de Sant Iscle de Colltort
BITECA insid 1204,INSTITUTIONS*NAME_CLASS*U,Consell de la Ciutat de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-27,AVENOZA,2024-05-03,SORIANO,,,,,Consell de la Ciutat de València
BITECA insid 1205,INSTITUTIONS*NAME_CLASS*U,Ajuntament de Catí,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-28,AVENOZA,2024-04-02,SORIANO,,,,,Catí: Ajuntament de Catí
BITECA insid 1206,INSTITUTIONS*NAME_CLASS*U,Gremi de garbelladors,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-31,SABATE,,,,,,,Barcelona: Gremi de garbelladors
BITECA insid 1207,INSTITUTIONS*NAME_CLASS*U,Convent de Santa Caterina,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1491,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Convent de dominicanes, avui a Paterna",,1995-12-10,AVENOZA,1995-12-10,AVENOZA,,,,,València: Convent de Santa Caterina
BITECA insid 1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-12-11,AVENOZA,2024-05-03,SORIANO,,,,,
BITECA insid 1209,INSTITUTIONS*NAME_CLASS*U,Senat romà,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-13,AVENOZA,2024-04-02,SORIANO,,,,,Roma: Senat romà
BITECA insid 1210,INSTITUTIONS*NAME_CLASS*U,Ajuntament de Ripoll,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-16,AVENOZA,2024-04-02,SORIANO,,,,,Ajuntament de Ripoll
BITECA insid 1211,INSTITUTIONS*NAME_CLASS*U,Ermita de Sant Honorat,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1394,,1397.0,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reedificada entre 1654 i 1661, quan ja no hi vivien ermitans",,1996-02-05,AVENOZA,,,,,,,Puig de Randa: Ermita de Sant Honorat
BITECA insid 1212,INSTITUTIONS*NAME_CLASS*U,Bibliotheca Heberiana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-18,AVENOZA,2008-10-03,ROVIRA,,,,,London: Bibliotheca Heberiana
BITECA insid 1213,INSTITUTIONS*NAME_CLASS*U,Confraria de sabaters i cuirassers,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-29,AVENOZA,,,,,,,Ponts: Confraria de sabaters i cuirassers
BITECA insid 1214,INSTITUTIONS*NAME_CLASS*U,Confraria dels clergues,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-29,AVENOZA,,,,,,,València: Confraria dels clergues
